person_key,drown,prob_avg,prob_std,prob_min,prob_max,prob_range,prob_slope
28_person_47,0,0.000127994,0.000107357,3.00E-05,0.000277423,0.000247411,3.20E-05
51_person_584,0,0.000127762,3.90E-05,8.87E-05,0.0001668,7.81E-05,-0.000156149
63_person_142,0,0.000127356,0.000402611,5.36E-08,0.001682972,0.001682919,-2.32E-05
22_person_318,0,0.000127317,0.000127124,1.93E-07,0.000254441,0.000254249,0.000254249
43_person_335,0,0.000127089,0.000189686,2.20E-06,0.000693143,0.000690944,3.50E-06
22_person_41,0,0.000126085,0.000276665,8.48E-07,0.000991145,0.000990297,-9.42E-06
15_person_652,0,0.000125994,3.57E-05,9.03E-05,0.000161681,7.14E-05,0.000446089
66_person_447,0,0.000125718,5.24E-05,5.42E-05,0.000178293,0.000124141,-4.08E-05
68_person_205,0,0.000125707,6.83E-05,5.74E-05,0.000194053,0.000136692,-0.00020711
68_person_155,0,0.000124937,0.000274509,3.51E-08,0.000796205,0.00079617,2.69E-05
43_person_1479,0,0.000123858,0.000115345,2.68E-05,0.000429471,0.00040263,1.90E-05
51_person_311,0,0.000123658,0.000103253,1.39E-05,0.000324866,0.000310936,-2.22E-06
54_person_343,0,0.000123562,0.000151046,7.23E-06,0.000336882,0.000329654,-2.17E-05
70_person_308,0,0.000123239,0.000221755,6.53E-06,0.000617445,0.000610915,4.33E-06
28_person_54,0,0.000122535,0.000204664,5.72E-06,0.000531004,0.000525283,4.57E-05
43_person_1075,0,0.000122493,7.49E-05,8.93E-07,0.000215821,0.000214928,4.26E-06
53_person_238,0,0.000122328,0.000191312,8.96E-07,0.000453231,0.000452335,-8.64E-05
43_person_618,0,0.000121971,0.000193042,9.16E-07,0.000718068,0.000717153,6.22E-06
70_person_358,0,0.000121615,8.84E-05,1.06E-06,0.000210427,0.00020937,4.18E-05
60_person_96,0,0.000121318,4.93E-05,7.20E-05,0.000170656,9.87E-05,-9.87E-05
43_person_315,0,0.000121255,6.00E-05,6.13E-05,0.000181234,0.00011996,0.000179044
60_person_16,0,0.000121168,0.000339213,1.79E-06,0.001623273,0.00162148,-1.97E-05
28_person_849,0,0.000121092,0.000346622,2.96E-07,0.001216312,0.001216015,1.41E-05
11_person_234,0,0.000120911,9.82E-05,1.13E-05,0.000488367,0.0004771,-5.57E-07
66_person_789,0,0.000120641,3.67E-05,8.40E-05,0.000157306,7.33E-05,-3.13E-05
68_person_303,0,0.000120434,9.17E-05,2.88E-05,0.000212091,0.000183315,-0.000100172
28_person_836,0,0.000120071,0.000275657,1.13E-06,0.000982865,0.000981734,1.71E-05
54_person_895,0,0.000119506,0.000101713,1.78E-05,0.000221218,0.000203426,-0.000303621
51_person_150,0,0.00011893,9.67E-05,2.23E-05,0.00021558,0.0001933,7.73E-05
68_person_484,0,0.000118705,0,0.000118705,0.000118705,0,0
6_person_373,0,0.00011844,9.45E-05,7.06E-06,0.000321083,0.000314021,-4.71E-06
66_person_832,0,0.000118367,8.59E-05,4.52E-06,0.000211919,0.000207401,4.91E-05
68_person_23,0,0.000118073,8.14E-05,3.66E-05,0.000199515,0.000162885,-0.000493591
66_person_893,0,0.000117918,0.00013947,1.64E-06,0.000343594,0.000341957,-2.04E-05
60_person_1,0,0.000117229,0.000289339,5.44E-09,0.001285675,0.00128567,-1.12E-05
43_person_1414,0,0.000117121,0.000106496,2.86E-05,0.000376684,0.000348127,2.35E-06
11_person_17,0,0.000117048,0.000198515,3.70E-06,0.000558088,0.000554387,-4.19E-05
70_person_61,0,0.000116842,0.000112319,4.52E-06,0.000229161,0.000224638,0.00016764
11_person_182,0,0.000116764,0.000333468,1.61E-09,0.001210061,0.00121006,2.91E-05
44_person_282,0,0.000116615,0.000174819,1.73E-07,0.000548318,0.000548145,-1.89E-06
21_person_398,0,0.000116349,0.000102535,1.38E-05,0.000218884,0.000205069,4.73E-05
60_person_162,0,0.000116244,0.000132843,1.39E-06,0.00032568,0.000324288,-1.17E-05
43_person_27,0,0.0001159,2.00E-05,9.59E-05,0.000135941,4.01E-05,-4.01E-05
54_person_380,0,0.000115744,2.20E-05,9.38E-05,0.000137731,4.40E-05,-6.56E-05
15_person_60,0,0.000115406,3.56E-06,0.000111851,0.000118962,7.11E-06,1.42E-05
53_person_187,0,0.000115333,0.000360049,4.97E-08,0.001253894,0.001253844,-5.92E-05
15_person_1176,0,0.000115087,8.25E-05,3.12E-05,0.000227259,0.000196098,6.75E-08
6_person_11,0,0.000115004,0.000153757,4.02E-07,0.000536651,0.000536249,2.57E-07
22_person_306,0,0.000114908,6.45E-05,5.04E-05,0.00017942,0.000129024,-9.70E-05
43_person_1128,0,0.000114886,9.01E-05,3.05E-05,0.000239756,0.000209213,-0.000126032
51_person_14,0,0.000114796,0.000168893,4.15E-06,0.000748122,0.000743975,9.53E-06
51_person_119,0,0.000114538,0.00011203,2.51E-06,0.000226568,0.00022406,-0.000122437
43_person_1202,0,0.000114412,4.96E-05,4.01E-05,0.000213286,0.000173218,1.12E-05
54_person_253,0,0.000114352,7.58E-05,3.86E-05,0.000190107,0.00015151,-8.23E-05
21_person_370,0,0.000113856,0.000110989,2.87E-06,0.000224845,0.000221978,-0.00033633
15_person_974,0,0.000113793,0.000112973,1.32E-05,0.000288353,0.000275133,9.82E-06
66_person_1308,0,0.000113575,0.000105941,7.63E-06,0.000219516,0.000211883,-0.001246368
70_person_30,0,0.000113161,0.000152756,4.14E-06,0.000413546,0.000409403,-5.27E-05
43_person_168,0,0.000112928,0.000106447,6.48E-06,0.000219376,0.000212895,0.000106447
28_person_271,0,0.000112896,0.000340024,1.02E-07,0.001784374,0.001784272,-5.57E-06
6_person_254,0,0.00011247,9.48E-06,0.000102986,0.000121954,1.90E-05,-6.32E-06
66_person_375,0,0.000112463,0.000164405,4.25E-06,0.000536695,0.000532442,6.76E-06
11_person_374,0,0.000112442,2.70E-05,8.54E-05,0.000139466,5.40E-05,-8.07E-05
15_person_497,0,0.000112248,0.000239399,4.33E-07,0.000817475,0.000817042,-1.94E-05
6_person_345,0,0.00011189,0.000156371,2.27E-07,0.000378995,0.000378768,-7.71E-05
21_person_110,0,0.000111815,3.81E-05,7.37E-05,0.00014992,7.62E-05,5.73E-05
28_person_772,0,0.000111749,0.000232203,9.11E-08,0.00071704,0.000716949,-2.40E-05
51_person_430,0,0.000111618,0.000115865,6.66E-06,0.00034996,0.000343302,-4.78E-06
53_person_11,0,0.000111575,0.000180727,5.11E-08,0.00055202,0.000551969,1.01E-05
28_person_112,0,0.000111522,0.000105835,5.69E-06,0.000217356,0.000211669,-7.48E-05
6_person_445,0,0.000111142,8.59E-05,2.52E-05,0.000197039,0.000171794,-0.001073714
70_person_77,0,0.000111064,0.000152044,1.10E-07,0.000434319,0.00043421,2.41E-06
11_person_210,0,0.000110799,0.000158849,1.20E-05,0.000427313,0.000415297,-6.21E-05
66_person_735,0,0.000110678,0.000268002,5.94E-07,0.001264723,0.001264129,-1.40E-06
44_person_52,0,0.000110564,0.000189393,1.97E-07,0.000531166,0.000530969,-8.40E-06
70_person_191,0,0.000110537,0.000188131,3.83E-06,0.000486181,0.000482352,8.27E-05
51_person_13,0,0.000110508,0.000573961,8.41E-08,0.00350396,0.003503876,8.50E-06
21_person_45,0,0.000110249,4.29E-05,6.73E-05,0.000153168,8.58E-05,0.000260114
68_person_77,0,0.000110222,0.00023517,2.66E-06,0.000811705,0.000809041,-1.81E-05
15_person_1015,0,0.000109927,0.000101047,8.88E-06,0.000210974,0.000202094,0.000101047
54_person_392,0,0.000109821,0.000221308,3.44E-09,0.000891612,0.000891609,-3.95E-06
54_person_426,0,0.000109755,0.000109698,5.69E-08,0.000219454,0.000219397,9.38E-05
43_person_1028,0,0.000109265,8.58E-05,6.39E-06,0.000216324,0.000209938,-0.000111239
6_person_539,0,0.000109165,7.27E-05,8.44E-06,0.000221301,0.000212862,9.63E-06
68_person_100,0,0.000108921,0.000211989,2.55E-07,0.000781055,0.000780801,6.23E-06
43_person_1573,0,0.000106606,0.00014661,9.78E-06,0.000359524,0.000349741,-7.69E-06
21_person_425,0,0.000106497,0.000278552,8.77E-08,0.000980013,0.000979925,-1.87E-06
6_person_56,0,0.000106475,0.000144056,1.29E-07,0.000403453,0.000403324,-3.51E-05
68_person_268,0,0.000106471,0.000240388,1.45E-06,0.000823688,0.000822238,-1.20E-05
70_person_8,0,0.000106222,0.00014736,1.78E-06,0.00031462,0.000312838,9.29E-05
21_person_113,0,0.0001062,4.25E-06,0.00010195,0.00011045,8.50E-06,2.58E-05
28_person_738,0,0.000105485,7.76E-07,0.000104709,0.000106261,1.55E-06,1.87E-06
6_person_444,0,0.000105409,2.35E-05,8.19E-05,0.000128917,4.70E-05,-0.000138284
43_person_1432,0,0.000104936,5.98E-05,4.51E-05,0.000164729,0.000119586,-0.00010221
66_person_539,0,0.000104492,0.000140301,1.60E-06,0.000302861,0.000301259,-6.90E-05
66_person_1329,0,0.000104432,0.000302464,1.42E-08,0.001058431,0.001058417,-2.97E-05
68_person_45,0,0.000104402,0.000131113,1.14E-05,0.000289824,0.000278462,-0.000296201
43_person_498,0,0.000103724,7.47E-05,2.91E-05,0.000178398,0.000149347,-0.000127647
15_person_167,0,0.000103535,0.000100866,2.67E-06,0.000204401,0.000201733,0.000201733
43_person_124,0,0.000103506,0.000101917,1.59E-06,0.000205423,0.000203835,-0.000175719
51_person_6,0,0.000103264,9.78E-05,1.28E-05,0.000307008,0.000294169,-9.26E-06
21_person_686,0,0.000103212,9.81E-05,5.16E-06,0.000201265,0.000196106,0.000196106
68_person_256,0,0.000103158,9.15E-05,1.17E-05,0.000194611,0.000182905,-0.000136497
43_person_910,0,0.000103136,0.00052431,2.49E-07,0.00336619,0.003365941,-8.69E-06
6_person_534,0,0.00010305,7.83E-05,4.63E-05,0.000237318,0.000190984,9.84E-06
43_person_1355,0,0.0001029,0.000113427,7.40E-06,0.000262266,0.000254867,3.65E-05
53_person_131,0,0.000102899,9.41E-05,8.78E-06,0.000197016,0.000188235,-0.001107265
53_person_13,0,0.000102675,7.01E-06,9.57E-05,0.000109689,1.40E-05,2.09E-05
70_person_83,0,0.00010249,9.41E-05,1.20E-05,0.000232203,0.000220189,-8.70E-05
43_person_137,0,0.000102363,5.10E-05,4.75E-05,0.000165073,0.000117537,5.56E-06
43_person_1391,0,0.000102207,8.51E-05,1.71E-05,0.000187278,0.000170141,0.000102495
66_person_756,0,0.000102101,0.000132073,5.46E-06,0.00038038,0.000374923,1.33E-05
70_person_28,0,0.000102008,9.76E-05,4.43E-06,0.000199584,0.000195152,-0.000130102
15_person_758,0,0.000101962,3.35E-05,6.84E-05,0.000135489,6.71E-05,-0.000394438
54_person_164,0,0.000101836,0.000224828,5.04E-09,0.001070497,0.001070492,-8.53E-06
43_person_20,0,0.000101636,3.80E-05,6.36E-05,0.000139635,7.60E-05,0.000230292
70_person_485,0,0.00010163,0.00010159,4.02E-08,0.00020322,0.000203179,-7.61E-05
68_person_244,0,0.000101565,0.000292161,3.32E-07,0.000977991,0.00097766,-3.66E-06
44_person_405,0,0.000101222,1.86E-05,8.26E-05,0.000119858,3.73E-05,1.12E-05
66_person_403,0,0.000100939,0.000143576,2.71E-07,0.000458001,0.00045773,7.78E-06
44_person_489,0,0.000100867,8.18E-05,1.90E-05,0.000182685,0.000163635,-0.000481279
54_person_72,0,0.00010084,9.88E-05,2.03E-06,0.000199654,0.000197628,0.000299436
6_person_670,0,0.00010082,2.78E-05,7.30E-05,0.000128615,5.56E-05,2.22E-05
44_person_119,0,0.000100811,7.04E-05,3.04E-05,0.000171218,0.000140813,5.27E-05
44_person_504,0,0.00010042,5.95E-05,4.10E-05,0.000159875,0.000118909,0.000349732
28_person_427,0,0.00010011,0.000264648,1.78E-06,0.001038333,0.001036556,1.61E-05
54_person_66,0,1.00E-04,9.67E-05,3.22E-06,0.00019668,0.000193456,0.000386912
21_person_368,0,9.99E-05,0.00010483,1.58E-05,0.000247728,0.000231918,4.29E-05
15_person_733,0,9.99E-05,9.07E-05,9.19E-06,0.000190651,0.000181463,0.000533716
11_person_598,0,9.99E-05,4.63E-05,5.36E-05,0.00014614,9.25E-05,9.25E-05
66_person_523,0,9.97E-05,0.000129512,2.19E-06,0.000429323,0.000427136,-2.60E-07
70_person_3,0,9.94E-05,0.000142285,2.15E-06,0.000465914,0.000463769,1.09E-06
6_person_381,0,9.93E-05,6.94E-05,2.99E-05,0.000168703,0.000138754,-0.000277508
53_person_5,0,9.92E-05,0.000202306,2.74E-08,0.000927562,0.000927534,8.76E-06
28_person_348,0,9.92E-05,8.87E-05,1.05E-05,0.000187922,0.000177471,0.000354942
68_person_165,0,9.89E-05,0.000226105,5.98E-07,0.00080111,0.000800512,5.72E-06
63_person_91,0,9.87E-05,0.000269167,1.12E-07,0.001094754,0.001094642,-3.46E-06
21_person_343,0,9.84E-05,7.92E-05,1.92E-05,0.000177545,0.000158355,-4.31E-05
70_person_251,0,9.83E-05,0.000111327,4.13E-07,0.000327841,0.000327427,-5.78E-06
53_person_6,0,9.78E-05,0.000226802,3.49E-08,0.001040032,0.001039997,-3.00E-06
6_person_102,0,9.76E-05,0.000114512,3.69E-06,0.000339266,0.000335576,6.75E-06
28_person_946,0,9.72E-05,0.000106658,1.77E-05,0.000305139,0.000287429,-1.80E-06
43_person_1120,0,9.71E-05,7.19E-05,2.51E-05,0.000169002,0.000143869,6.66E-05
15_person_164,0,9.68E-05,1.48E-05,8.20E-05,0.000111595,2.96E-05,1.97E-05
28_person_1127,0,9.67E-05,9.00E-05,6.69E-06,0.000186624,0.000179934,-9.00E-05
43_person_333,0,9.64E-05,0.000133706,2.08E-06,0.000360976,0.0003589,4.89E-05
22_person_110,0,9.59E-05,0.000111639,3.15E-07,0.000280072,0.000279757,8.97E-06
28_person_340,0,9.56E-05,8.91E-05,6.43E-06,0.000184704,0.000178272,0.000134039
68_person_21,0,9.54E-05,0.000140694,5.97E-07,0.000341277,0.000340681,-1.87E-05
28_person_279,0,9.54E-05,5.37E-05,4.75E-05,0.00017032,0.000122835,-4.28E-06
60_person_6,0,9.53E-05,5.38E-05,2.64E-05,0.000157644,0.000131263,-0.00012857
68_person_17,0,9.52E-05,5.49E-05,5.28E-05,0.000172718,0.000119913,7.24E-06
43_person_1198,0,9.49E-05,0.00014408,9.43E-07,0.000493374,0.000492431,-3.63E-06
44_person_6,0,9.47E-05,0.000217712,1.98E-06,0.000709518,0.000707534,2.21E-06
43_person_1224,0,9.47E-05,8.79E-05,1.58E-05,0.000243653,0.000227803,-1.47E-05
43_person_981,0,9.47E-05,8.52E-05,9.41E-06,0.000179911,0.000170497,0.000145724
43_person_1467,0,9.42E-05,0.00013525,1.89E-07,0.000428166,0.000427977,-9.13E-06
66_person_1192,0,9.41E-05,0.000179772,2.23E-08,0.000584601,0.000584579,5.90E-06
51_person_411,0,9.35E-05,8.01E-05,1.34E-05,0.000173668,0.000160283,-8.76E-05
28_person_8,0,9.27E-05,0.00014822,2.48E-06,0.000455302,0.000452821,1.48E-05
43_person_1563,0,9.24E-05,8.65E-05,5.90E-06,0.000178928,0.000173032,0.000115355
66_person_1280,0,9.22E-05,0.000111013,6.70E-06,0.000280991,0.000274289,-1.76E-05
22_person_14,0,9.22E-05,0.000162307,1.83E-06,0.000513863,0.000512033,-2.39E-06
28_person_327,0,9.17E-05,7.36E-05,1.81E-05,0.000165363,0.00014728,0.000446304
53_person_190,0,9.10E-05,5.88E-05,3.22E-05,0.000149843,0.000117683,-0.000356615
21_person_22,0,9.03E-05,8.75E-05,5.49E-06,0.00029009,0.000284596,-1.87E-06
11_person_524,0,9.00E-05,5.86E-05,3.14E-05,0.000148649,0.000117214,0.000234427
66_person_676,0,8.96E-05,0.000125022,2.47E-07,0.000266387,0.00026614,8.81E-05
70_person_563,0,8.92E-05,8.52E-05,3.98E-06,0.000174392,0.000170414,-0.000254349
53_person_17,0,8.91E-05,6.74E-05,1.40E-06,0.000197539,0.000196142,1.66E-05
66_person_470,0,8.89E-05,8.02E-05,8.66E-06,0.00016909,0.000160426,-0.000120621
15_person_797,0,8.88E-05,0.000212084,1.70E-07,0.00089841,0.00089824,-1.36E-06
22_person_9,0,8.87E-05,5.11E-05,3.76E-05,0.000139794,0.000102172,7.62E-05
28_person_292,0,8.87E-05,0.000174727,1.49E-07,0.000700782,0.000700633,-4.78E-06
15_person_994,0,8.85E-05,0.000150759,6.28E-07,0.00047807,0.000477442,-1.10E-05
43_person_116,0,8.83E-05,0.000118587,2.30E-06,0.000312874,0.000310573,-2.25E-05
44_person_58,0,8.81E-05,8.34E-05,4.64E-06,0.000171541,0.000166898,-9.99E-05
28_person_506,0,8.80E-05,0.000110131,4.52E-06,0.000365271,0.000360755,1.06E-05
15_person_214,0,8.79E-05,2.16E-05,6.63E-05,0.000109519,4.32E-05,-2.59E-05
28_person_1231,0,8.79E-05,5.57E-05,1.91E-05,0.0001742,0.000155056,-1.59E-05
70_person_184,0,8.78E-05,0.000113928,5.61E-07,0.000319345,0.000318784,1.82E-05
15_person_27,0,8.77E-05,0.000118512,4.66E-07,0.000255221,0.000254755,-0.000146568
28_person_647,0,8.74E-05,0.00022747,2.43E-08,0.001333058,0.001333034,3.54E-06
15_person_581,0,8.69E-05,2.39E-05,6.31E-05,0.000110826,4.78E-05,3.57E-05
54_person_670,0,8.67E-05,1.11E-05,7.56E-05,9.79E-05,2.23E-05,-1.67E-05
70_person_367,0,8.67E-05,5.85E-05,2.82E-05,0.000145199,0.000116997,0.000233994
21_person_635,0,8.66E-05,5.95E-05,1.82E-05,0.000163237,0.000144998,2.56E-05
53_person_16,0,8.61E-05,9.15E-05,1.76E-06,0.000330133,0.000328371,3.00E-06
51_person_470,0,8.60E-05,7.71E-05,8.89E-06,0.000163055,0.000154167,0.000185743
60_person_87,0,8.57E-05,2.32E-05,6.25E-05,0.000108961,4.65E-05,1.74E-05
54_person_407,0,8.54E-05,0.000219388,1.22E-08,0.000855732,0.00085572,-8.17E-06
43_person_739,0,8.52E-05,3.08E-05,5.44E-05,0.000116045,6.17E-05,0.00038541
54_person_178,0,8.50E-05,0.000280947,4.23E-08,0.001470655,0.001470613,5.48E-08
15_person_798,0,8.48E-05,3.75E-05,4.73E-05,0.000122358,7.51E-05,-0.000150149
28_person_401,0,8.47E-05,2.37E-05,6.10E-05,0.000108335,4.73E-05,0.000278405
6_person_436,0,8.46E-05,7.76E-05,7.05E-06,0.000162177,0.000155126,-4.64E-05
6_person_250,0,8.44E-05,0.000190441,1.72E-06,0.000705813,0.000704093,1.74E-06
60_person_341,0,8.40E-05,7.50E-05,8.99E-06,0.000158953,0.000149965,0.000149965
66_person_1153,0,8.38E-05,0.000129767,7.26E-07,0.0004564,0.000455674,-9.01E-07
43_person_69,0,8.36E-05,9.14E-05,1.98E-06,0.000238779,0.000236802,-3.48E-05
68_person_294,0,8.36E-05,3.27E-05,5.09E-05,0.000116217,6.53E-05,4.91E-05
60_person_280,0,8.31E-05,4.76E-05,2.03E-05,0.000168777,0.000148483,-7.68E-06
43_person_1366,0,8.28E-05,4.13E-05,4.15E-05,0.000124056,8.25E-05,6.21E-05
44_person_183,0,8.26E-05,0.00011364,1.59E-06,0.000243261,0.000241668,3.32E-05
28_person_658,0,8.24E-05,0.000104267,6.93E-07,0.00022958,0.000228886,4.92E-05
43_person_405,0,8.24E-05,4.36E-05,3.63E-06,0.000123545,0.000119919,5.94E-06
28_person_914,0,8.23E-05,8.66E-06,7.37E-05,9.10E-05,1.73E-05,-2.62E-05
51_person_32,0,8.22E-05,0.000110747,1.90E-06,0.000374267,0.000372367,-2.44E-06
11_person_86,0,8.20E-05,4.34E-05,7.98E-06,0.000113596,0.000105616,1.87E-05
6_person_598,0,8.20E-05,6.14E-05,7.96E-06,0.000158346,0.000150391,1.86E-05
43_person_558,0,8.19E-05,8.66E-05,1.79E-06,0.000230605,0.000228814,1.47E-06
66_person_263,0,8.19E-05,4.72E-05,3.10E-05,0.000144832,0.000113815,-4.39E-05
51_person_312,0,8.18E-05,7.11E-05,5.53E-06,0.000191411,0.000185886,1.61E-06
6_person_302,0,8.17E-05,9.90E-05,8.25E-06,0.00037885,0.000370604,-8.06E-06
43_person_34,0,8.11E-05,0.000157631,3.65E-07,0.000431747,0.000431382,-5.51E-05
22_person_174,0,8.09E-05,8.07E-05,1.54E-07,0.000161614,0.00016146,-0.000120493
70_person_673,0,8.08E-05,8.41E-05,1.97E-06,0.000197409,0.000195439,1.92E-05
51_person_609,0,8.08E-05,7.29E-05,7.90E-06,0.000153656,0.000145758,0.000910989
66_person_1046,0,8.04E-05,0.000137823,4.27E-07,0.000319123,0.000318696,1.06E-05
15_person_547,0,8.03E-05,0.000164186,4.33E-08,0.000446954,0.000446911,5.05E-05
21_person_464,0,8.01E-05,0.000117486,5.79E-07,0.000379007,0.000378429,2.33E-06
44_person_503,0,7.99E-05,3.72E-05,4.27E-05,0.000117101,7.44E-05,-0.000218798
70_person_37,0,7.95E-05,8.56E-05,1.77E-07,0.000242056,0.00024188,1.17E-05
21_person_331,0,7.94E-05,7.67E-05,2.69E-06,0.000156078,0.000153392,-5.75E-05
43_person_769,0,7.89E-05,3.89E-05,3.99E-05,0.00011778,7.78E-05,0.000155661
51_person_439,0,7.86E-05,0.000123326,3.65E-06,0.000457052,0.0004534,-9.04E-06
54_person_872,0,7.86E-05,0.000197688,3.18E-07,0.0006685,0.000668182,1.12E-05
22_person_235,0,7.85E-05,0.000112487,1.03E-06,0.000297436,0.000296403,1.24E-05
11_person_13,0,7.85E-05,5.06E-05,4.50E-06,0.000171575,0.000167076,1.52E-06
21_person_70,0,7.84E-05,0.00011541,3.71E-07,0.000405183,0.000404813,-3.88E-07
70_person_692,0,7.82E-05,7.50E-05,3.20E-06,0.000153225,0.000150028,0.000100019
44_person_4,0,7.81E-05,8.88E-05,7.93E-08,0.000221783,0.000221703,-1.19E-05
15_person_516,0,7.81E-05,0.000127467,3.53E-07,0.000481829,0.000481476,-3.14E-06
66_person_438,0,7.80E-05,3.44E-05,2.97E-05,0.000107648,7.80E-05,-1.65E-05
21_person_128,0,7.80E-05,7.61E-05,1.85E-06,0.000154073,0.000152227,-5.07E-05
66_person_1122,0,7.74E-05,0.000126828,2.83E-07,0.000444009,0.000443726,-5.20E-06
21_person_199,0,7.66E-05,7.51E-05,1.46E-06,0.000151654,0.00015019,0.00015019
66_person_254,0,7.66E-05,2.18E-05,5.48E-05,9.83E-05,4.35E-05,5.24E-05
15_person_1151,0,7.64E-05,7.62E-05,1.35E-07,0.000152574,0.000152438,0.000101626
15_person_682,0,7.61E-05,0.000172604,3.82E-07,0.000823634,0.000823252,-2.31E-07
66_person_10,0,7.60E-05,0.000138842,2.92E-07,0.000476,0.000475708,-3.96E-06
21_person_1,0,7.60E-05,0.000168516,6.14E-08,0.000694531,0.00069447,-1.34E-06
15_person_180,0,7.58E-05,8.69E-05,4.67E-06,0.00024457,0.000239896,4.15E-05
66_person_942,0,7.56E-05,6.40E-05,1.15E-05,0.000139601,0.000128093,-0.000128093
21_person_24,0,7.52E-05,6.48E-05,6.96E-07,0.000172638,0.000171942,9.88E-07
44_person_215,0,7.51E-05,7.10E-05,2.81E-06,0.000204186,0.000201378,1.13E-06
15_person_107,0,7.50E-05,0.000155618,1.09E-08,0.000422822,0.000422811,-4.84E-06
21_person_80,0,7.50E-05,7.46E-05,3.81E-07,0.000149538,0.000149158,-2.24E-05
44_person_214,0,7.49E-05,6.39E-05,1.10E-05,0.000138843,0.00012788,2.74E-05
51_person_495,0,7.47E-05,9.67E-05,7.33E-06,0.00027147,0.00026414,-1.25E-05
28_person_124,0,7.41E-05,0.000103619,8.67E-07,0.000368931,0.000368063,3.80E-06
66_person_721,0,7.37E-05,0.000107991,1.85E-06,0.000310283,0.000308437,-2.58E-05
15_person_908,0,7.36E-05,0.000126917,1.07E-07,0.000475585,0.000475477,-3.71E-06
66_person_695,0,7.34E-05,4.64E-05,2.70E-05,0.000119774,9.28E-05,-0.000185572
6_person_553,0,7.28E-05,0.00010141,9.22E-06,0.000248343,0.000239125,-7.45E-05
51_person_206,0,7.26E-05,0.000138121,6.84E-08,0.000484298,0.00048423,1.29E-05
21_person_532,0,7.25E-05,5.53E-05,2.30E-05,0.000149635,0.000126637,3.90E-05
6_person_179,0,7.25E-05,0.000131954,6.70E-07,0.000696539,0.000695869,2.04E-06
60_person_229,0,7.23E-05,9.56E-05,2.12E-07,0.000344272,0.00034406,5.80E-06
53_person_72,0,7.18E-05,2.00E-05,5.18E-05,9.19E-05,4.00E-05,4.82E-05
43_person_8,0,7.16E-05,3.40E-05,3.76E-05,0.000105679,6.81E-05,-4.54E-05
43_person_234,0,7.16E-05,4.86E-05,1.07E-05,0.000129822,0.000119074,-8.43E-06
60_person_35,0,7.14E-05,8.22E-05,9.75E-07,0.000175434,0.000174459,-1.50E-05
6_person_385,0,7.10E-05,1.60E-05,5.50E-05,8.70E-05,3.20E-05,-9.71E-05
6_person_352,0,7.08E-05,5.57E-05,1.51E-05,0.000126512,0.000111374,3.33E-05
70_person_214,0,7.08E-05,0.000129999,2.85E-07,0.000330316,0.000330031,1.57E-05
15_person_262,0,7.03E-05,5.40E-05,1.63E-05,0.000124318,0.000107973,-0.000635138
68_person_404,0,7.00E-05,4.96E-05,2.05E-05,0.000119612,9.91E-05,5.97E-05
51_person_438,0,6.99E-05,6.20E-05,7.87E-06,0.000131847,0.000123975,-9.32E-05
28_person_812,0,6.98E-05,1.95E-05,5.03E-05,8.93E-05,3.91E-05,0.000244083
66_person_357,0,6.97E-05,7.79E-05,7.93E-06,0.000200628,0.000192696,-9.88E-05
60_person_54,0,6.96E-05,5.97E-05,9.89E-06,0.000129265,0.000119375,0.000361741
21_person_478,0,6.95E-05,6.11E-05,8.33E-06,0.000130619,0.00012229,9.19E-05
43_person_65,0,6.92E-05,4.45E-05,2.47E-05,0.000113692,8.90E-05,6.69E-05
51_person_489,0,6.91E-05,0.000132938,1.25E-06,0.000365496,0.000364243,-2.12E-05
54_person_1000,0,6.90E-05,0.00012541,1.71E-08,0.000319528,0.000319511,-1.27E-05
54_person_474,0,6.89E-05,6.17E-05,7.27E-06,0.0001306,0.000123335,4.64E-05
44_person_409,0,6.87E-05,3.32E-05,3.02E-05,0.000111208,8.11E-05,-1.52E-05
21_person_31,0,6.84E-05,0.000103709,1.06E-06,0.000358047,0.000356986,4.15E-07
28_person_813,0,6.83E-05,0.000101051,2.81E-06,0.000242648,0.000239842,-3.07E-05
51_person_657,0,6.82E-05,1.99E-05,4.83E-05,8.81E-05,3.98E-05,2.65E-05
28_person_475,0,6.81E-05,7.23E-05,2.18E-06,0.000189958,0.000187776,-8.12E-06
28_person_14,0,6.80E-05,8.23E-05,1.47E-06,0.000233577,0.000232103,-1.97E-06
6_person_182,0,6.79E-05,0.000121529,7.11E-07,0.000310756,0.000310045,-3.80E-05
28_person_36,0,6.79E-05,5.04E-05,8.28E-06,0.000124617,0.000116342,-3.29E-06
21_person_34,0,6.78E-05,5.13E-05,1.66E-05,0.000119127,0.000102569,-0.000102569
43_person_1141,0,6.78E-05,9.84E-05,3.87E-06,0.000378263,0.000374389,4.69E-07
28_person_580,0,6.77E-05,6.96E-05,6.07E-06,0.000204746,0.000198677,5.13E-06
28_person_115,0,6.77E-05,0.000158185,2.09E-07,0.00056314,0.00056293,-1.85E-05
66_person_1410,0,6.76E-05,8.07E-05,2.89E-07,0.000203848,0.000203559,2.71E-05
53_person_293,0,6.76E-05,6.04E-05,7.15E-06,0.00012805,0.000120898,-0.000755613
6_person_115,0,6.74E-05,0.000227764,8.10E-09,0.001392415,0.001392407,1.92E-06
43_person_1572,0,6.69E-05,3.58E-05,1.01E-05,0.000109349,9.92E-05,-2.66E-05
